Fecha;Numero_horas_con_deambulacion;Numero_horas_estacionarias;Total_hrs_monitorizadas;Hrs_sin_registro;min_totales_en_movimiento;Total_min_de_ejercicio_diario;distancia_caminada_en_km;Numero_pasos_por_dia;FCr_promedio_diario;Gasto_calorico_activo;HRV_SDNN;FC_al_caminar_promedio_diario;ratio_mov;ratio_ejercicio;superavit_calorico;cobertura_monitorizacion;ratio_actividad_sedentaria
18/11/2020;16;7;23;1;155;44;3.826015067;4970;50;793.099;46.87835;94;0.112318841;0.283870968;35.38645845;0.958333333;2.285714286
19/11/2020;16;4;20;4;161;59;4.134705483;5486;48;1028.926;57.0163;84;0.134166667;0.366459627;45.9085778;0.833333333;4
20/11/2020;18;5;23;1;124;43;3.79111762;4808;54;951.721;44.648925;96;0.089855072;0.346774194;42.4638483;0.958333333;3.6
21/11/2020;14;5;19;5;98;41;3.74432039;4796;57;805.098;59.1539;105;0.085964912;0.418367347;35.92182934;0.791666667;2.8
22/11/2020;9;12;21;3;52;25;2.51171472;3155;47;531.903;88.000125;97;0.041269841;0.480769231;23.7324261;0.875;0.75
23/11/2020;13;10;23;1;156;71;4.53181891;5858;48;1045.324;61.13248;96;0.113043478;0.455128205;46.64022309;0.958333333;1.3
24/11/2020;15;9;24;0;132;70;4.54512062;5814;46;969.083;58.49576667;93.5;0.091666667;0.53030303;43.2385053;1;1.666666667
25/11/2020;4;9;13;11;17;4.77;0.963003903;1250.8;47;174.20176;111.4727748;105.5;0.021794872;0.280588235;7.772526938;0.541666667;0.444444444
26/11/2020;16;7;23;1;127;35;3.90341888;4949;45;802.742;58.458675;95;0.092028986;0.275590551;35.81670943;0.958333333;2.285714286
27/11/2020;16;8;24;0;138;48;4.59234075;6102;44.6512;939.705;74.324875;90;0.095833333;0.347826087;41.92771891;1;2
28/11/2020;15;7;22;2;122;61;4.59231349;5862;44;999.098;71.04163333;93;0.092424242;0.5;44.57771333;0.916666667;2.142857143
29/11/2020;12;8;20;4;99;46;2.307000083;2993;45;735.46;40.318275;94.25;0.0825;0.464646465;32.81472393;0.833333333;1.5
30/11/2020;18;9;27;-3;112;43;3.08569134;4042;57;866.599;38.78992;104.5;0.069135802;0.383928571;38.66587842;1.125;2
01/12/2020;14;5;19;5;125;47;4.44246412;5666;51;849.171;60.70264;96;0.109649123;0.376;37.88827663;0.791666667;2.8
02/12/2020;17;9;26;-2;93;34;3.4580322;4459;49;800.61;56.208075;98;0.059615385;0.365591398;35.72158394;1.083333333;1.888888889
03/12/2020;15;2;17;7;131;59;3.73017893;4798;56;931.927;45.1211;95.5;0.128431373;0.450381679;41.58068042;0.708333333;7.5
04/12/2020;15;8;23;1;117;39;3.196242013;4106;51;757.291;91.26064;95;0.084782609;0.333333333;33.78877858;0.958333333;1.875
05/12/2020;15;6;21;3;177;66;5.152341071;6547;52;994.758;48.74195;96;0.14047619;0.372881356;44.38407139;0.875;2.5
06/12/2020;12;4;16;8;159;52;4.53533761;5743;44;916.03;82.7961;104;0.165625;0.327044025;40.87138873;0.666666667;3
07/12/2020;15;8;23;1;126;51;3.779558423;4937;53;869.88;57.1415;93;0.091304348;0.404761905;38.81226994;0.958333333;1.875
08/12/2020;15;3;18;6;175;74.1;6.263947955;8162.4;51;1144.8654;56.52086;95;0.162037037;0.423428571;51.08155717;0.75;5
09/12/2020;15;7;22;2;135;47;4.07219065;5223;55;836.552;55.2887;101;0.102272727;0.348148148;37.32524261;0.916666667;2.142857143
10/12/2020;18;6;24;0;190;72;6.040844783;7713;50;1142.484;38.17443333;98;0.131944444;0.378947368;50.97530396;1;3
11/12/2020;17;7;24;0;183;51;3.120851015;4173;49;965.282;68.8689;96.5;0.127083333;0.278688525;43.06891244;1;2.428571429
12/12/2020;14;1;15;9;84;25;3.18174493;4055;56;715.335;19.5562956;98;0.093333333;0.297619048;31.91678751;0.625;14
13/12/2020;10;13;23;1;102;36;3.398480919;4352;54;606.559;46.1115;98;0.073913043;0.352941176;27.06342443;0.958333333;0.769230769
14/12/2020;16;7;23;1;154;53;3.78762079;4911;50.2784;899.02;64.04803333;102;0.111594203;0.344155844;40.11243726;0.958333333;2.285714286
15/12/2020;18;7;25;-1;153;45;3.94158253;5105;49;921.292;40.18653333;89;0.102;0.294117647;41.10616843;1.041666667;2.571428571
16/12/2020;14;8;22;2;120;38;3.05204257;4031;55;709.573;44.13693333;110;0.090909091;0.316666667;31.65969883;0.916666667;1.75
17/12/2020;18;6;24;0;103;52;2.975647703;3885;56;825.193;26.753102;98;0.071527778;0.504854369;36.81842722;1;3
18/12/2020;16;6;22;2;125;53;4.144136248;5325;52;973.073;62.1661;113.75;0.09469697;0.424;43.41653095;0.916666667;2.666666667
19/12/2020;18;5;23;1;92;41;3.02409376;3680;50;752.325;46.27385;114;0.066666667;0.445652174;33.5672058;0.958333333;3.6
20/12/2020;12;11;23;1;66;27;2.69985338;3420;52;557.519;62.96238333;93;0.047826087;0.409090909;24.87535973;0.958333333;1.090909091
21/12/2020;15;7;22;2;117;32;2.81841174;3700;52;682.526;54.1085;96;0.088636364;0.273504274;30.4529169;0.916666667;2.142857143
22/12/2020;16;2;18;6;112;38;3.279651733;4200;43.3;805.636;74.96535;90;0.103703704;0.339285714;35.9458338;0.75;8
23/12/2020;8;6;14;10;63;28;1.6856863;2241;47;474.266;65.8717;103;0.075;0.444444444;21.16078081;0.583333333;1.333333333
24/12/2020;14;7;21;3;123;55;4.16564505;5442;53;926.965;57.80176667;93;0.097619048;0.447154472;41.35928611;0.875;2
25/12/2020;14;7;21;3;48;13.3;2.73120389;2005.7;49;382.3492;43.7442;94.5;0.038095238;0.277083333;17.05964083;0.875;2
26/12/2020;14;7;21;3;91;24;2.471455641;3032;50;609.646;48.096175;111;0.072222222;0.263736264;27.20116007;0.875;2
27/12/2020;10;1;11;13;51;36;2.493158671;3184;53;517.13;61.84046;100;0.077272727;0.705882353;23.073285;0.458333333;10
28/12/2020;17;7;24;0;65;22;3.194397926;4116;53;700.995;39.68686667;96;0.045138889;0.338461538;31.27696598;1;2.428571429
29/12/2020;13;9;22;2;57;14;1.673649081;2096;52;410.618;65.50671667;92.25;0.043181818;0.245614035;18.32093698;0.916666667;1.444444444
30/12/2020;13;10;23;1;100;31;3.50083979;4389;52;728.356;55.954575;96.5;0.072463768;0.31;32.49775795;0.958333333;1.3
31/12/2020;11;7;18;6;160;33;4.917597323;6423;51;709.36;60.57786667;107;0.148148148;0.20625;31.6501952;0.75;1.571428571
01/01/2021;13;10;23;1;86;49;3.36908708;3380;60;840.208;50.10366667;96.25;0.062318841;0.569767442;37.48836587;0.958333333;1.3
02/01/2021;14;9;23;1;183;59;5.55552664;6936;52;1042.029;43.08146;93;0.132608696;0.322404372;46.49320692;0.958333333;1.555555556
03/01/2021;11;8;19;5;193;93;6.700509193;8701;59;1158.629;38.2711;108;0.169298246;0.481865285;51.6956609;0.791666667;1.375
04/01/2021;17;1;18;6;232;84;7.33514589;8770;59;1388.416;37.5138;109.5;0.214814815;0.362068966;61.94828779;0.75;17
05/01/2021;16;0;16;8;187;44;5.7469653;7283;64.7;975.245;45.98088;113;0.194791667;0.235294118;43.51344116;0.666666667;#¡DIV/0!
06/01/2021;11;12;23;1;108;51;4.032316993;5042;56;821.921;67.027325;107.5;0.07826087;0.472222222;36.67243726;0.958333333;0.916666667
07/01/2021;14;8;22;2;133;39;3.49935269;4578;51;839.657;53.4588;97.5;0.100757576;0.293233083;37.46378137;0.916666667;1.75
08/01/2021;16;8;24;0;98;45;2.79246933;3635;56;716.554;25.993;102.75;0.068055556;0.459183673;31.9711768;1;2
09/01/2021;7;14;21;3;45;39;2.00858982;2620;64;556.013;30.331325;108.5;0.035714286;0.866666667;24.80816509;0.875;0.5
10/01/2021;12;11;23;1;84;26;2.94199334;3717;48;616.788;52.21348333;108.5;0.060869565;0.30952381;27.51982153;0.958333333;1.090909091
11/01/2021;11;6;17;7;102;37;3.44056144;4435;51;622.133;64.3285;105.25;0.1;0.362745098;27.75830452;0.708333333;1.833333333
12/01/2021;17;7;24;0;143;74;4.58835328;5707;42.6;1232.442;72.50433333;109;0.099305556;0.517482517;54.98904629;1;2.428571429
13/01/2021;15;9;24;0;130;45;3.76687308;4877;51;863.206;50.35875;92.5;0.090277778;0.346153846;38.51448968;1;1.666666667
14/01/2021;17;3;20;4;189;79;7.45002086;9381;54;1216.511;65.5601;103;0.1575;0.417989418;54.27823759;0.833333333;5.666666667
15/01/2021;4;7;11;13;48;20;1.7903967;2505;52.6027;339.2648;59.98195;105.25;0.072727273;0.416666667;15.13730284;0.458333333;0.571428571
16/01/2021;13;8;21;3;146;44;5.339434373;6743;54;919.751;38.9268975;106;0.115873016;0.301369863;41.03741216;0.875;1.625
17/01/2021;12;9;21;3;73;28;5.37025831;3779;59;836.346;37.98504;96;0.057936508;0.383561644;37.31605131;0.875;1.333333333
18/01/2021;12;11;23;1;131;39;3.971307639;5366;48;762.981;41.9729;103.5;0.094927536;0.297709924;34.04265477;0.958333333;1.090909091
19/01/2021;16;8;24;0;157;44;4.24108009;5472;55;890.717;41.73356667;104;0.109027778;0.280254777;39.74197434;1;2
20/01/2021;16;3;19;5;173;43;3.991624993;5173;59;911.021;47.5947;105;0.151754386;0.248554913;40.64789738;0.791666667;5.333333333
21/01/2021;9;6;15;9;64;26;1.64535008;2197;60;424.851;55.527;103.75;0.071111111;0.40625;18.95598438;0.625;1.5
22/01/2021;13;2;15;9;167;43;3.856679888;5197;59;847.47;38.50998;94;0.185555556;0.25748503;37.81238148;0.625;6.5
23/01/2021;14;9;23;1;155;106;3.30088236;11761.8;53;694.165;52.656675;96.5;0.112318841;0.683870968;30.97222532;0.958333333;1.555555556
24/01/2021;6;11;17;7;18;11;3.06411436;1255.8;53.2423;581.001;76.56391333;116;0.017647059;0.611111111;25.92307864;0.708333333;0.545454545
25/01/2021;14;9;23;1;182;56;6.466255648;7493;52;1026.727;24.960255;100;0.131884058;0.307692308;45.81046291;0.958333333;1.555555556
26/01/2021;15;8;23;1;139;47;5.16192986;6235;57;964.753;40.1058;99;0.100724638;0.338129496;43.04530954;0.958333333;1.875
27/01/2021;15;9;24;0;223;108.1;8.630921826;10681;55;1461.8159;37.8404;99.5;0.154861111;0.484753363;65.22324149;1;1.666666667
28/01/2021;10;6;16;8;72;22;1.7007849;2121;57;438.101;37.236775;95.75;0.075;0.305555556;19.54717234;0.666666667;1.666666667
29/01/2021;18;6;24;0;182;57;6.315174973;7909;54;1127.119;65.48048;91;0.126388889;0.313186813;50.28974902;1;3
30/01/2021;18;6;24;0;171;38;3.8900629;4822;44;865.869;52.801875;97.75;0.11875;0.222222222;38.63330731;1;3
31/01/2021;11;5;16;8;66;18;2.41689658;2920;59;534.375;35.76546;91.5;0.06875;0.272727273;23.8427217;0.666666667;2.2
01/02/2021;14;7;21;3;109;37;5.19135039;6499;49;795.166;67.17564;100.5;0.086507937;0.339449541;35.47868377;0.875;2
02/02/2021;15;9;24;0;201;78;7.26283255;8399;47;1203.897;51.02554;95.75;0.139583333;0.388059701;53.71542666;1;1.666666667
03/02/2021;13;8;21;3;158;50;6.019833451;6370;53;1042.115;35.120485;98.5;0.125396825;0.316455696;46.49704406;0.875;1.625
04/02/2021;13;8;21;3;110;46;3.507416009;4407;52;1212.296;34.39;96;0.087301587;0.418181818;54.09017289;0.875;1.625
05/02/2021;12;4;16;8;86;44;3.485001803;4465;61.65;716.849;40.106175;89;0.089583333;0.511627907;31.9843391;0.666666667;3
06/02/2021;11;12;23;1;133;81;6.30228717;7776;49;823.02;52.36733333;96;0.096376812;0.609022556;36.72147239;0.958333333;0.916666667
07/02/2021;9;8;17;7;48;19.16;4.68447805;2797.4;52;722.308;60.162775;95;0.047058824;0.399166667;32.22790853;0.708333333;1.125
08/02/2021;17;7;24;0;196;54;6.221350203;8003;46;1053.676;48.3805;74;0.136111111;0.275510204;47.01287228;1;2.428571429
09/02/2021;13;3;16;8;88;27;2.79123865;3484;58;1223.351;59.08525;89;0.091666667;0.306818182;54.58342443;0.666666667;4.333333333
10/02/2021;15;2;17;7;200;110;5.758091328;11235;51;1012.75;52.1638;85.5;0.196078431;0.55;45.1868377;0.708333333;7.5
11/02/2021;15;7;22;2;152;71;6.45184088;7168;49;974.067;42.30794;96;0.115151515;0.467105263;43.4608812;0.916666667;2.142857143
12/02/2021;15;1;16;8;173;53;6.28557714;7842;52;1029.35;45.711575;93;0.180208333;0.306358382;45.92749582;0.666666667;15
13/02/2021;14;8;22;2;103;49;4.207063419;5123;42.81;840.275;78.4969;95.5;0.078030303;0.475728155;37.49135527;0.916666667;1.75
14/02/2021;12;11;23;1;86;25;3.51519393;4125;53;630.291;66.15885;99.5;0.062318841;0.290697674;28.12229782;0.958333333;1.090909091
15/02/2021;17;2;19;5;105;35;2.608253524;3323;46;1233.094;35.00875;85;0.092105263;0.333333333;55.0181372;0.791666667;8.5
16/02/2021;17;7;24;0;125;54;4.4387995;5329;48;973.518;39.22135;101.5;0.086805556;0.432;43.43638595;1;2.428571429
17/02/2021;17;2;19;5;233;87;8.063695866;8825;45;1241.77881;62.83641667;87;0.204385965;0.373390558;55.40563569;0.791666667;8.5
18/02/2021;16;6;22;2;126;68;5.9864204;6715;54;1068.021;56.64494;95.5;0.095454545;0.53968254;47.6529169;0.916666667;2.666666667
19/02/2021;17;5;22;2;168;43;5.07548681;6236;57;902.919;61.9753;85;0.127272727;0.255952381;40.28640268;0.916666667;3.4
20/02/2021;14;8;22;2;200;76;6.89188408;8054;47;1113.599;47.26346;95;0.151515152;0.38;49.68651422;0.916666667;1.75
21/02/2021;10;13;23;1;175;123.14;1.733550403;15350.74;54;471.43497;35.38578;91;0.126811594;0.703657143;21.03446603;0.958333333;0.769230769
22/02/2021;15;8;23;1;202;83;8.6190496;10412;57;1153.594;31.84776667;111.75;0.146376812;0.410891089;51.47100948;0.958333333;1.875
23/02/2021;17;6;23;1;116;28;3.421265;4328;56;783.331;29.86786067;96;0.084057971;0.24137931;34.95063023;0.958333333;2.833333333
24/02/2021;17;8;25;-1;214;57;7.73575667;9972;51;1104.478;35.2234;87.5;0.142666667;0.26635514;49.27955382;1.041666667;2.125
25/02/2021;14;8;22;2;104;39;3.50520099;4292;51;749.438;66.255325;95;0.078787879;0.375;33.43839375;0.916666667;1.75
26/02/2021;17;8;25;-1;230;77;8.674455717;10819;50;1218.015;91.46756;91;0.153333333;0.334782609;54.345343;1.041666667;2.125
27/02/2021;14;8;22;2;95;28;3.27174699;4037;53;682.076;94.22383195;95;0.071969697;0.294736842;30.43283882;0.916666667;1.75
28/02/2021;15;8;23;1;193;54;7.24919972;9016;49;1060.138;47.017925;95;0.139855072;0.279792746;47.30119353;0.958333333;1.875
01/03/2021;11;8;19;5;105;33;3.652898359;4631;51;693.925;45.4628;87.5;0.092105263;0.314285714;30.96151701;0.791666667;1.375
02/03/2021;17;7;24;0;126;48;4.032397712;5066;47;891.673;47.1406925;85;0.0875;0.380952381;39.78462911;1;2.428571429
03/03/2021;16;9;25;-1;155;38;3.930636006;5044;45;868.56;71.979;89;0.103333333;0.24516129;38.75337423;1.041666667;1.777777778
04/03/2021;13;9;22;2;107;34;2.75659039;3427;47;645.51;52.7311;81;0.081060606;0.317757009;28.80133854;0.916666667;1.444444444
05/03/2021;18;7;25;-1;226;71;8.26735847;10595;49;1285.259;51.8974;81;0.150666667;0.314159292;57.34563302;1.041666667;2.571428571
06/03/2021;13;2;15;9;187;62;5.41907694;6539;48;917.225;36.89055;89;0.207777778;0.331550802;40.92470719;0.625;6.5
07/03/2021;11;11;22;2;183;77;8.064139467;9610;50;1131.308;39.93053333;86.25;0.138636364;0.420765027;50.47665365;0.916666667;1
08/03/2021;15;8;23;1;205;58;7.644107903;9636;49;901.343;46.402025;86.25;0.148550725;0.282926829;40.21608477;0.958333333;1.875
09/03/2021;15;5;20;4;115;28;3.964353946;4925;49;684.031;57.81112;92;0.095833333;0.243478261;30.52006693;0.833333333;3
10/03/2021;15;6;21;3;117;54;4.28275245;5716;49;855.989;58.7384;77;0.092857143;0.461538462;38.19248187;0.875;2.5
11/03/2021;3;1;4;20;36;10.5;1.973159203;2344.8;57;260.8734;52.7311;95.25;0.15;0.291666667;11.63963859;0.166666667;3
12/03/2021;15;9;24;0;162;62;5.45029428;6992;47;992.676;85.5348125;85;0.1125;0.382716049;44.2911768;1;1.666666667
13/03/2021;14;6;20;4;104;37;4.142646713;5190;48;755.703;77.6151;93.5;0.086666667;0.355769231;33.71792526;0.833333333;2.333333333
14/03/2021;16;6;22;2;262;107.3;8.36528611;13136.4;43.6;1174.847;32.87385;99;0.198484848;0.409541985;52.41927496;0.916666667;2.666666667
15/03/2021;16;7;23;1;173;45;5.98801747;7621;51;940.913;62.4516;87;0.125362319;0.260115607;41.9816174;0.958333333;2.285714286
16/03/2021;17;7;24;0;205;55;7.06267945;8637;48;1069.172;82.468375;113;0.142361111;0.268292683;47.70427217;1;2.428571429
17/03/2021;16;6;22;2;215;51;7.663615783;9832;53;1073.911;45.208;89.5;0.162878788;0.237209302;47.91571668;0.916666667;2.666666667
18/03/2021;18;1;19;5;202;33;4.61376043;5772;53;940.667;52.01465;96.5;0.177192982;0.163366337;41.97064138;0.791666667;18
19/03/2021;17;6;23;1;175;49;6.39059215;8101;50;957.9;48.415275;95;0.126811594;0.28;42.73954267;0.958333333;2.833333333
20/03/2021;17;8;25;-1;197;39;6.171555073;7742;46;979.888;53.91696667;91;0.131333333;0.197969543;43.72060234;1.041666667;2.125
21/03/2021;8;9;17;7;77;14;3.06046876;3758;58;438.896;42.205275;93.75;0.075490196;0.181818182;19.58264361;0.708333333;0.888888889
22/03/2021;16;0;16;8;173;50;4.361459638;5411;49;932.9;52.55323333;96.5;0.180208333;0.289017341;41.6240937;0.666666667;#¡DIV/0!
23/03/2021;15;7;22;2;132;50;5.10718485;6471;56;950.045;33.275;89;0.1;0.378787879;42.3890686;0.916666667;2.142857143
24/03/2021;15;8;23;1;147;43;4.303783247;5398;47;872.518;51.72725;92;0.106521739;0.292517007;38.92997211;0.958333333;1.875
25/03/2021;18;7;25;-1;250;80;9.286774622;11903;49;1384.6191;59.56041667;92;0.166666667;0.32;61.77887786;1.041666667;2.571428571
26/03/2021;16;6;22;2;166;49;3.620845313;4531;55;879.755;40.26478;96.5;0.125757576;0.295180723;39.25287228;0.916666667;2.666666667
27/03/2021;15;5;20;4;151;19;3.456364146;4423;49;754.588;47.12203333;94.25;0.125833333;0.125827815;33.66817624;0.833333333;3
28/03/2021;12;8;20;4;121;54;5.108389743;6290;54;781.535;55.60468;94.25;0.100833333;0.446280992;34.87049637;0.833333333;1.5
29/03/2021;14;0;14;10;242;48;7.648031251;9925;61.19655;994.39;39.98385;96;0.288095238;0.198347107;44.36765198;0.583333333;#¡DIV/0!
30/03/2021;19;5;24;0;244;44;8.151458471;10181;52;1100.927;30.96850833;95.5;0.169444444;0.180327869;49.12111545;1;3.8
31/03/2021;15;3;18;6;224;54;7.36727717;9498;49;1088.406;63.4739;93;0.207407407;0.241071429;48.56245399;0.75;5
01/04/2021;16;8;24;0;383;78;12.70179649;14940.88;52;1415.71356;33.591;88;0.265972222;0.203655352;63.16624919;1;2
02/04/2021;14;4;18;6;232;60;8.38794972;9828;55;1070.447;41.01966;115;0.214814815;0.25862069;47.76116007;0.75;3.5
03/04/2021;10;8;18;6;84;25;3.40631076;4285;47;541.792;49.95336667;94.875;0.077777778;0.297619048;24.1736531;0.75;1.25
04/04/2021;9;1;10;14;152;53;6.47533947;8109;57;680.446;28.5087;108;0.253333333;0.348684211;30.36011154;0.416666667;9
05/04/2021;16;8;24;0;205;42;6.06901595;7582;49;982.138;61.43305;96;0.142361111;0.204878049;43.82099275;1;2
06/04/2021;16;8;24;0;214;22;6.32132755;7917;49;844.314;61.7392;95.75;0.148611111;0.102803738;37.67156721;1;2
07/04/2021;14;7;21;3;210;45;8.01787613;10209;49;962.159;46.8207;85.5;0.166666667;0.214285714;42.92957055;0.875;2
08/04/2021;9;8;17;7;109;10.87;2.49498924;3163;50;453.69601;27.602385;96;0.106862745;0.099724771;20.24298985;0.708333333;1.125
09/04/2021;18;0;18;6;172;48;6.61856997;8403;53;1019.456;39.46316667;93.5;0.159259259;0.279069767;45.48604573;0.75;#¡DIV/0!
10/04/2021;17;3;20;4;116;13;4.0219323;5104;52;700.368;53.90036;94;0.096666667;0.112068966;31.24899052;0.833333333;5.666666667
11/04/2021;13;7;20;4;213;58;7.572892928;9461;52;998.332;48.94136667;91;0.1775;0.272300469;44.54353597;0.833333333;1.857142857
12/04/2021;17;6;23;1;169;72;6.18710634;10627;51;1029.381;38.37275;100;0.122463768;0.426035503;45.92887897;0.958333333;2.833333333
13/04/2021;15;9;24;0;192;68;6.141202488;9389;48;1010.479;43.74766667;102;0.133333333;0.354166667;45.08551032;1;1.666666667
14/04/2021;18;0;18;6;191;63;6.73956517;8881;54;1159.4;59.98935;89.5;0.176851852;0.329842932;51.73006135;0.75;#¡DIV/0!
15/04/2021;16;7;23;1;157;31;4.31320913;5436;51;794.884;73.69963408;92;0.113768116;0.197452229;35.46610151;0.958333333;2.285714286
16/04/2021;14;6;20;4;105;31;3.84123096;4876;54;711.241;34.0832;93;0.0875;0.295238095;31.73412158;0.833333333;2.333333333
17/04/2021;18;3;21;3;222;82.97;9.34860526;11229;48;1276.954;63.6336;94.5;0.176190476;0.373738739;56.97508087;0.875;6
18/04/2021;13;7;20;4;72;29;3.1890028;3998;49;629.113;67.32104;87.5;0.06;0.402777778;28.06973787;0.833333333;1.857142857
19/04/2021;15;7;22;2;173;67;5.99663511;7817;45;937.499;64.46908;93;0.131060606;0.387283237;41.82929169;0.916666667;2.142857143
20/04/2021;11;0;11;13;49;23;3.166289648;3957;58;512.527;61.3586;91.5;0.074242424;0.469387755;22.86790853;0.458333333;#¡DIV/0!
21/04/2021;13;7;20;4;138;35;4.277877514;5703;49;696.58;62.877675;91.75;0.115;0.253623188;31.07997769;0.833333333;1.857142857
22/04/2021;16;4;20;4;140;26;3.61468178;4477;50;812.225;47.32596667;88.5;0.116666667;0.185714286;36.23982153;0.833333333;4
23/04/2021;10;7;17;7;83;19;2.391672944;3100.52;47;511.113;56.944855;91.5;0.081372549;0.228915663;22.80481874;0.708333333;1.428571429
24/04/2021;12;5;17;7;167;36;12.27190408;6496;45;1236.965;52.9417;74;0.16372549;0.215568862;55.19085332;0.708333333;2.4
25/04/2021;13;7;20;4;117;49;5.96024033;7059;49;787.928;64.51548;86.5;0.0975;0.418803419;35.15573898;0.833333333;1.857142857
26/04/2021;16;8;24;0;193;60;6.68367417;8629;44;1086.298;60.1233;81;0.134027778;0.310880829;48.46839933;1;2
27/04/2021;16;7;23;1;144;32;3.60966447;4577;43.29;774.775;69.005475;80;0.104347826;0.222222222;34.56887897;0.958333333;2.285714286
28/04/2021;15;1;16;8;118;33;4.24625775;5387;59.42;805.247;36.32208;98;0.122916667;0.279661017;35.92847741;0.666666667;15
29/04/2021;15;8;23;1;214;72;6.059483091;7434;49;1187.833;52.27445;94;0.155072464;0.336448598;52.99868377;0.958333333;1.875
30/04/2021;18;3;21;3;175;45;4.52681236;5620;53;951.299;37.9633;94;0.138888889;0.257142857;42.44501952;0.875;6
01/05/2021;8;6;14;10;77;15;2.54911387;3167;48;421.192;56.5752;86.5;0.091666667;0.194805195;18.79272727;0.583333333;1.333333333
02/05/2021;13;1;14;10;149;59;3.76965948;8273;60;624.11;41.4637;114;0.177380952;0.395973154;27.84651422;0.583333333;13
03/05/2021;14;2;16;8;122;41;4.46772977;5686;60;817.768;39.52426667;103;0.127083333;0.336065574;36.48713887;0.666666667;7
04/05/2021;10;13;23;1;111;42;3.1554779;6813;50;628.157;54.5705;96;0.080434783;0.378378378;28.0270831;0.958333333;0.769230769
05/05/2021;11;0;11;13;95;30;4.36645731;5458;58;588.993;55.442625;103.5;0.143939394;0.315789474;26.27966537;0.458333333;#¡DIV/0!
06/05/2021;14;8;22;2;113;26;4.354043383;5578;46;717.605;61.75398333;99;0.085606061;0.230088496;32.01807027;0.916666667;1.75
07/05/2021;8;11;19;5;62;11;2.48547279;3120;46;429.648;58.99235;103.5;0.054385965;0.177419355;19.17001673;0.791666667;0.727272727
08/05/2021;17;8;25;-1;164;47;4.84137484;5387;48;1292.045;54.5905;103.5;0.109333333;0.286585366;57.64841049;1.041666667;2.125
09/05/2021;13;7;20;4;112;36;3.95729798;4992;62.1;767.576;42.5677;97;0.093333333;0.321428571;34.24767429;0.833333333;1.857142857
10/05/2021;16;2;18;6;131;48;5.197042716;6575;45;905.708;60.037675;105;0.121296296;0.366412214;40.41084216;0.75;8
11/05/2021;12;9;21;3;180;33;5.04117729;6461;48;796.203;57.951175;95;0.142857143;0.183333333;35.52495259;0.875;1.333333333
12/05/2021;17;7;24;0;197;45;5.85859974;7429;47.117;1012.389;79.0894;90;0.136805556;0.228426396;45.17073062;1;2.428571429
